epoch,loss,val_loss
0,9.29961837223,5.15949124068
1,5.15758237307,4.76429334964
2,4.69342102955,4.56152188615
3,4.51955237877,4.31055067981
4,4.31045744709,4.20287927199
5,4.26362944501,4.12899449677
6,4.18849389243,4.05320201214
7,4.14052643027,3.98874702301
8,4.0830390136,4.05119147855
9,4.10164305192,3.9695269701
10,4.05420882718,3.99565499937
11,4.0467819513,4.05392539916
12,4.06727037408,4.04222555812
13,4.06784034207,4.02475537612
14,4.01539679455,3.97932215347
15,4.03059644549,3.94300297137
16,4.00583556765,4.02932896928
17,3.99995733317,3.92094522292
18,4.04584658313,3.97713972706
19,4.01505037303,3.95565331693
20,4.02878658911,3.96263116952
21,4.00943326233,3.97871211895
22,4.03991062722,4.01774476608
23,3.98754726389,3.90530157192
24,3.99013691367,3.91686008039
25,4.01144189877,3.92458038456
26,3.99567461286,3.95754817253
27,3.9974833361,3.86298427948
28,3.9911909565,3.887507118
29,4.03256798187,3.98249667469
30,3.99111316229,3.94478606386
31,3.99725706278,3.91372207672
32,3.98973049372,3.91659716901
33,3.96507023449,3.99546999527
34,3.99848784417,3.99663293504
35,4.04794311932,3.97468128232
36,4.00084808572,3.90761059165
37,3.96901197756,3.93088775922
38,3.98628315467,3.93535525341
39,3.97749708734,3.88849206963
40,3.98094179493,3.95737628291
41,3.9478353868,3.9400285653
42,3.95378108187,3.91143021199
43,3.96364871198,4.20388840795
44,3.97836693617,3.97543276666
45,3.96929495266,3.94989869862
46,3.9238805066,3.96029081107
47,3.95012537066,3.88124955718
48,3.9663480312,3.95010863293
49,3.96646626558,3.87808071228
50,3.99231892385,3.92665518504
51,3.95612028277,3.90003096733
52,3.95263173092,3.88389033255
53,3.94637572286,3.86610077569
54,3.93072324523,3.83563027922
55,3.96932708211,3.90662859208
56,3.92672346408,3.86860583269
57,3.90000603761,3.92618483865
58,3.94173634609,3.88793548098
59,3.97185246569,4.06871959284
60,3.88772405005,3.88705620529
61,3.94291641064,3.86895107828
62,3.96764359504,3.99337623601
63,3.92284599064,3.87261238862
64,3.89503873051,3.88937812637
65,3.94839069832,3.89272237208
66,3.90984255654,3.88683762142
67,3.91906987902,3.88452286484
68,3.91453017524,3.87344543001
69,3.91217333356,3.78709397554
70,3.92268056386,3.8409788782
71,3.91286075748,3.8891192208
72,3.91642491907,3.82824063029
73,3.91817929489,3.84086551414
74,3.93743439964,4.01275868529
75,3.91216923075,3.84671781247
76,3.95553632872,4.03062309156
77,3.89539494648,3.85997956322
78,3.93342903191,3.82938126916
79,3.89843914726,3.87623404794
80,3.92851574111,3.91728675503
81,3.96894488518,3.93847243741
82,3.91701129815,3.86016086736
83,3.95526544124,3.85091836248
84,3.95950826932,3.84560726813
85,3.93431086358,3.96403727533
86,3.89236978456,3.98436713947
87,3.93076241614,3.85311419931
88,3.92602569303,3.92623428126
89,3.89168762616,4.10445077855
90,3.94037500897,3.87359185579
91,3.89661292768,3.91175519036
92,3.93165596891,3.84675230149
93,3.93815791994,3.85285851165
94,3.94582966255,3.90171462478
95,3.91186486533,3.8498951415
96,3.93969247064,3.91509462856
97,3.920309752,3.83613076934
98,3.90325656876,3.87722681552
99,3.9282369765,3.90403076893
