epoch,loss,val_loss
0,9.41991523175,5.52817943008
1,5.32987321391,5.12177861069
2,5.08279323205,4.86822033195
3,4.95093956493,4.71631616504
4,4.68210168789,4.50483234447
5,4.42772530894,4.33630134273
6,4.32069800132,4.23335768494
7,4.23990485226,4.23452533287
8,4.20195143242,4.18106767575
9,4.20918336262,4.11351273546
10,4.12689702667,4.02025708532
11,4.11413819973,4.17119894896
12,4.09034743677,4.05876526753
13,4.09565570173,3.99978166106
14,4.09235678733,4.03179417852
15,4.07813594433,3.99284462305
16,4.04871790134,3.97704494123
17,4.04836617364,3.97041014349
18,4.05410834209,3.96595202289
19,4.03296558183,3.95614527427
20,4.04269793754,3.95224719757
21,4.01801757848,3.99191752258
22,3.99423391584,3.9166366459
23,4.05526684409,4.02432125539
24,4.02076048136,3.98023432296
25,4.05582768463,3.91416218732
26,4.00394672235,3.95995696723
27,4.02902022707,4.00195050157
28,3.97102949272,3.95329520945
29,4.013664804,3.97179907748
30,4.00738584467,3.94575784141
31,3.99703823596,4.06467181909
32,3.98289617176,3.97330313646
33,3.97725287042,4.03271572359
34,4.00051834668,4.00477304003
35,3.99167316581,3.98075932198
36,4.02170920137,4.06321253155
37,3.97419590765,3.93632691895
38,3.98633546988,3.9312457986
39,3.98125733491,3.98234722223
40,3.97450181297,3.97476761269
41,4.01447860559,3.98082264011
42,4.00670678836,3.9757983661
43,3.95489736195,4.01279161835
44,4.00760500673,4.03373589967
45,3.93965231413,3.89947953353
46,3.96225381636,3.98644691086
47,3.9626219046,4.13283352901
48,3.99884315116,3.9376303137
49,3.95550764859,3.93765333375
50,3.94989417702,3.99180342784
51,3.93873456526,3.99390746781
52,3.96712169178,3.92261056104
53,3.97518560329,3.97513646955
54,3.98941465457,3.87317993342
55,3.95511817174,3.90940147164
56,3.95268351752,3.87228307703
57,3.96295887133,3.83199184819
58,3.97520693264,3.85703012821
59,3.94992863808,3.91414511273
60,3.92648941143,3.87990754169
61,3.99583204791,3.81178482167
62,3.91038190288,3.82684092369
63,3.90931451457,3.93586715857
64,3.93802834732,3.88119029801
65,3.96634407281,3.83191406489
66,3.92382373088,3.89498766932
67,3.93103605755,3.88962738672
68,3.92582453131,3.85952386172
69,3.94309874251,3.85825912927
70,3.92465772793,3.88269355498
71,3.92098858432,3.98664924888
72,3.94652324953,3.92286289084
73,3.95644597621,3.89408192049
74,3.90422039428,3.87695521549
75,3.93638969005,3.88080124065
76,3.91283100131,3.85508153086
77,3.91727235985,3.95815996281
78,3.90347393306,3.85964400449
79,3.90326983668,3.93786742598
80,3.93257303543,3.88412439068
81,3.93379132626,3.8778224529
82,3.93387229788,3.86289489826
83,3.90284391485,3.85152433594
84,3.92721342432,3.89711637496
85,3.91604409089,3.80933818104
86,3.92490980367,3.98481590786
87,3.90718951014,3.85995417559
88,3.9198108262,3.85726967252
89,3.90321998473,3.83106257319
90,3.910577228,3.92643647422
91,3.92433065732,3.84916016847
92,3.92893281445,3.8999699263
93,3.89699049725,3.91097074032
94,3.9179967652,3.86314662199
95,3.90132700379,3.82936590519
96,3.90513942495,3.81244157802
97,3.89642652724,3.96471897139
98,3.91306375208,3.79176818557
99,3.90762764774,3.91255117793
